date,state,district,mandi,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes,temperature_c,rainfall_mm,humidity_pct,demand_score,msp,month,day_of_week
2022-10-26,Rajasthan,Kota,Kota,Wheat,Dara,Average,2030.78,2230.43,2125.85,43.6,22.5,0.0,35.7,102.9,2015,10,Wednesday
2022-10-27,Rajasthan,Kota,Kota,Wheat,Dara,Average,2085.9,2213.69,2146.75,36.6,22.6,0.0,34.1,101.5,2015,10,Thursday
2022-10-28,Rajasthan,Kota,Kota,Wheat,Dara,Average,2059.06,2183.8,2118.46,37.7,21.5,0.0,40.5,95.5,2015,10,Friday
2022-10-29,Rajasthan,Kota,Kota,Wheat,Dara,Average,2040.51,2228.53,2130.04,55.1,21.9,0.0,36.9,97.5,2015,10,Saturday
2022-10-30,Rajasthan,Kota,Kota,Wheat,Dara,Average,2055.39,2245.04,2145.7,8.8,21.5,0.0,38.0,106.8,2015,10,Sunday
2022-10-31,Rajasthan,Kota,Kota,Wheat,Dara,Average,2086.39,2230.48,2155.0,43.0,21.3,0.0,39.1,109.1,2015,10,Monday
2022-11-01,Rajasthan,Kota,Kota,Wheat,Dara,Average,2053.39,2244.55,2144.42,42.1,21.9,0.0,33.2,105.7,2015,11,Tuesday
2022-11-02,Rajasthan,Kota,Kota,Wheat,Dara,Average,2056.48,2178.59,2114.63,30.8,20.6,0.0,29.3,109.3,2015,11,Wednesday
2022-11-03,Rajasthan,Kota,Kota,Wheat,Dara,Average,2032.11,2186.15,2105.46,36.6,21.0,0.0,30.3,102.8,2015,11,Thursday
2022-11-04,Rajasthan,Kota,Kota,Wheat,Dara,Average,2046.89,2244.77,2141.12,35.1,22.0,0.0,29.9,105.4,2015,11,Friday
2022-11-05,Rajasthan,Kota,Kota,Wheat,Dara,Average,2060.76,2219.65,2136.42,35.9,20.7,0.0,29.7,108.0,2015,11,Saturday
2022-11-06,Rajasthan,Kota,Kota,Wheat,Dara,Average,2073.4,2198.16,2132.81,,18.3,0.0,40.3,103.9,2015,11,Sunday
2022-11-07,Rajasthan,Kota,Kota,Wheat,Dara,Average,2112.69,2249.27,2177.73,47.7,19.4,12.1,40.9,104.2,2015,11,Monday
2022-11-08,Rajasthan,Kota,Kota,Wheat,Dara,Average,2110.41,2291.46,2196.62,49.5,19.4,0.0,33.9,106.7,2015,11,Tuesday
2022-11-09,Rajasthan,Kota,Kota,Wheat,Dara,Average,2137.38,2255.02,2193.4,40.1,18.5,0.0,24.0,102.4,2015,11,Wednesday
2022-11-10,Rajasthan,Kota,Kota,Wheat,Dara,Average,2126.8,2262.4,2191.37,33.5,18.4,0.0,33.7,102.6,2015,11,Thursday
2022-11-11,Rajasthan,Kota,Kota,Wheat,Dara,Average,2063.79,2241.03,2148.19,33.4,18.5,0.0,32.8,100.9,2015,11,Friday
2022-11-12,Rajasthan,Kota,Kota,Wheat,Dara,Average,2065.75,2210.13,2134.5,34.4,20.7,0.0,30.3,101.4,2015,11,Saturday
2022-11-13,Rajasthan,Kota,Kota,Wheat,Dara,Average,2024.8,2209.71,2112.85,40.7,18.9,0.0,29.5,95.4,2015,11,Sunday
2022-11-14,Rajasthan,Kota,Kota,Wheat,Dara,Average,2025.19,2213.07,2114.66,45.7,19.8,0.0,28.0,101.2,2015,11,Monday
2022-11-15,Rajasthan,Kota,Kota,Wheat,Dara,Average,2066.49,2210.57,2135.1,36.1,18.1,0.0,33.0,99.8,2015,11,Tuesday
2022-11-16,Rajasthan,Kota,Kota,Wheat,Dara,Average,2050.44,2239.25,2140.35,36.4,18.6,0.0,32.3,107.4,2015,11,Wednesday
2022-11-17,Rajasthan,Kota,Kota,Wheat,Dara,Average,2060.18,2208.76,2130.93,29.5,15.1,0.0,28.7,103.1,2015,11,Thursday
2022-11-18,Rajasthan,Kota,Kota,Wheat,Dara,Average,2042.02,2218.8,2126.2,48.0,17.4,0.0,32.2,99.1,2015,11,Friday
2022-11-19,Rajasthan,Kota,Kota,Wheat,Dara,Average,2074.82,2201.68,2135.23,42.4,18.7,0.0,36.3,103.6,2015,11,Saturday
2022-11-20,Rajasthan,Kota,Kota,Wheat,Dara,Average,2089.96,2214.68,2149.35,61.5,18.8,0.0,34.7,108.7,2015,11,Sunday
2022-11-21,Rajasthan,Kota,Kota,Wheat,Dara,Average,2084.23,2272.81,2174.03,33.5,15.0,0.0,36.0,110.6,2015,11,Monday
2022-11-22,Rajasthan,Kota,Kota,Wheat,Dara,Average,2047.23,2197.09,2118.59,34.2,17.5,0.0,34.8,92.9,2015,11,Tuesday
2022-11-23,Rajasthan,Kota,Kota,Wheat,Dara,Average,2043.97,2233.7,2134.32,32.4,18.9,0.0,35.0,105.4,2015,11,Wednesday
2022-11-24,Rajasthan,Kota,Kota,Wheat,Dara,Average,2066.74,2204.14,2132.17,33.3,15.2,0.0,33.2,108.4,2015,11,Thursday
2022-11-25,Rajasthan,Kota,Kota,Wheat,Dara,Average,2051.92,2183.55,2114.6,56.1,14.8,0.0,32.0,103.5,2015,11,Friday
2022-11-26,Rajasthan,Kota,Kota,Wheat,Dara,Average,2048.99,2214.14,2127.63,41.7,15.0,0.0,30.8,99.1,2015,11,Saturday
2022-11-27,Rajasthan,Kota,Kota,Wheat,Dara,Average,2084.03,2214.58,2146.2,,14.6,0.0,30.6,107.4,2015,11,Sunday
2022-11-28,Rajasthan,Kota,Kota,Wheat,Dara,Average,2054.47,2200.4,2123.96,43.4,18.8,0.0,29.9,97.9,2015,11,Monday
2022-11-29,Rajasthan,Kota,Kota,Wheat,Dara,Average,2073.49,2188.38,2128.2,16.5,15.6,0.0,32.6,97.1,2015,11,Tuesday
2022-11-30,Rajasthan,Kota,Kota,Wheat,Dara,Average,2087.18,2214.32,2147.72,43.7,14.0,0.0,27.7,104.1,2015,11,Wednesday
2022-12-01,Rajasthan,Kota,Kota,Wheat,Dara,Average,2058.12,2220.7,2135.54,42.5,17.1,0.0,33.4,99.6,2015,12,Thursday
2022-12-02,Rajasthan,Kota,Kota,Wheat,Dara,Average,2041.66,2219.15,2126.18,44.4,16.1,0.0,35.9,107.0,2015,12,Friday
2022-12-03,Rajasthan,Kota,Kota,Wheat,Dara,Average,2061.03,2234.93,2143.84,44.9,15.6,0.0,34.5,109.0,2015,12,Saturday
2022-12-04,Rajasthan,Kota,Kota,Wheat,Dara,Average,2040.73,2226.6,2129.24,9.6,14.5,0.0,36.4,106.6,2015,12,Sunday
2022-12-05,Rajasthan,Kota,Kota,Wheat,Dara,Average,2041.54,2178.83,2106.92,44.7,16.2,0.0,36.5,105.7,2015,12,Monday
2022-12-06,Rajasthan,Kota,Kota,Wheat,Dara,Average,2034.66,2160.74,2094.7,44.9,14.1,0.0,30.8,99.5,2015,12,Tuesday
2022-12-07,Rajasthan,Kota,Kota,Wheat,Dara,Average,2003.5,2174.88,2085.11,39.9,17.3,0.0,39.4,98.6,2015,12,Wednesday
2022-12-08,Rajasthan,Kota,Kota,Wheat,Dara,Average,1985.85,2096.9,2038.73,45.9,15.6,0.0,28.4,98.8,2015,12,Thursday
2022-12-09,Rajasthan,Kota,Kota,Wheat,Dara,Average,1976.26,2163.33,2065.34,45.7,13.1,0.0,30.6,104.9,2015,12,Friday
2022-12-10,Rajasthan,Kota,Kota,Wheat,Dara,Average,1989.61,2167.87,2074.5,48.3,14.0,0.0,32.5,106.1,2015,12,Saturday
2022-12-11,Rajasthan,Kota,Kota,Wheat,Dara,Average,2037.01,2149.69,2090.67,12.7,13.3,0.0,31.2,101.6,2015,12,Sunday
2022-12-12,Rajasthan,Kota,Kota,Wheat,Dara,Average,2009.08,2206.44,2103.06,37.0,14.5,15.4,45.4,107.2,2015,12,Monday
2022-12-13,Rajasthan,Kota,Kota,Wheat,Dara,Average,2017.28,2172.07,2090.99,40.6,16.7,0.0,31.4,108.6,2015,12,Tuesday
2022-12-14,Rajasthan,Kota,Kota,Wheat,Dara,Average,2002.63,2124.68,2060.75,47.7,15.2,0.0,34.1,94.9,2015,12,Wednesday
2022-12-15,Rajasthan,Kota,Kota,Wheat,Dara,Average,1996.29,2113.91,2052.3,45.5,14.2,0.0,30.0,101.4,2015,12,Thursday
2022-12-16,Rajasthan,Kota,Kota,Wheat,Dara,Average,2006.68,2115.18,2058.35,45.6,12.1,0.0,31.8,103.3,2015,12,Friday
2022-12-17,Rajasthan,Kota,Kota,Wheat,Dara,Average,1979.66,2162.0,2066.49,39.2,15.0,0.0,38.6,96.0,2015,12,Saturday
2022-12-18,Rajasthan,Kota,Kota,Wheat,Dara,Average,2047.78,2165.57,2103.87,39.1,12.8,0.0,31.1,112.9,2015,12,Sunday
2022-12-19,Rajasthan,Kota,Kota,Wheat,Dara,Average,1988.17,2169.44,2074.49,29.0,16.5,0.0,34.4,94.9,2015,12,Monday
2022-12-20,Rajasthan,Kota,Kota,Wheat,Dara,Average,2011.74,2138.41,2072.06,38.8,13.2,0.0,37.4,102.4,2015,12,Tuesday
2022-12-21,Rajasthan,Kota,Kota,Wheat,Dara,Average,1983.72,2159.52,2067.43,51.3,14.2,0.0,39.9,92.2,2015,12,Wednesday
2022-12-22,Rajasthan,Kota,Kota,Wheat,Dara,Average,2033.54,2155.8,2091.76,34.2,17.0,23.0,46.7,104.6,2015,12,Thursday
2022-12-23,Rajasthan,Kota,Kota,Wheat,Dara,Average,2013.6,2191.65,2098.39,51.5,14.0,0.0,36.0,102.2,2015,12,Friday
2022-12-24,Rajasthan,Kota,Kota,Wheat,Dara,Average,2021.9,2193.3,2103.52,30.0,15.9,0.0,34.9,105.0,2015,12,Saturday
2022-12-25,Rajasthan,Kota,Kota,Wheat,Dara,Average,2041.21,2170.44,2102.75,10.4,16.0,0.0,30.7,106.9,2015,12,Sunday
2022-12-26,Rajasthan,Kota,Kota,Wheat,Dara,Average,2044.2,2184.71,2111.11,34.6,13.3,0.0,33.3,106.4,2015,12,Monday
2022-12-27,Rajasthan,Kota,Kota,Wheat,Dara,Average,2042.35,2217.87,2125.93,38.7,14.0,0.0,33.3,114.4,2015,12,Tuesday
2022-12-28,Rajasthan,Kota,Kota,Wheat,Dara,Average,2015.96,2204.92,2105.94,43.8,19.6,0.0,38.3,98.8,2015,12,Wednesday
2022-12-29,Rajasthan,Kota,Kota,Wheat,Dara,Average,2065.28,2184.68,2122.14,41.9,12.8,0.0,41.2,103.2,2015,12,Thursday
2022-12-30,Rajasthan,Kota,Kota,Wheat,Dara,Average,2077.09,2191.81,2131.72,34.6,12.2,0.0,37.8,106.0,2015,12,Friday
2022-12-31,Rajasthan,Kota,Kota,Wheat,Dara,Average,2065.09,2211.0,2134.57,53.3,11.9,0.0,32.4,107.7,2015,12,Saturday
2023-01-01,Rajasthan,Kota,Kota,Wheat,Dara,Average,2076.5,2234.59,2151.78,15.2,14.5,0.0,37.6,107.0,2015,1,Sunday
2023-01-02,Rajasthan,Kota,Kota,Wheat,Dara,Average,2098.87,2228.1,2160.41,31.3,13.6,0.0,37.5,107.0,2015,1,Monday
2023-01-03,Rajasthan,Kota,Kota,Wheat,Dara,Average,2089.23,2241.35,2161.67,58.4,14.2,0.0,37.6,97.6,2015,1,Tuesday
2023-01-04,Rajasthan,Kota,Kota,Wheat,Dara,Average,2084.39,2268.46,2172.04,31.6,13.1,0.0,39.7,102.8,2015,1,Wednesday
2023-01-05,Rajasthan,Kota,Kota,Wheat,Dara,Average,2070.14,2244.25,2153.05,60.1,11.6,0.0,40.7,104.1,2015,1,Thursday
2023-01-06,Rajasthan,Kota,Kota,Wheat,Dara,Average,2034.17,2231.23,2128.01,50.8,12.7,0.0,32.7,91.2,2015,1,Friday
2023-01-07,Rajasthan,Kota,Kota,Wheat,Dara,Average,2072.87,2234.63,2149.9,46.0,16.9,0.0,45.5,108.5,2015,1,Saturday
2023-01-08,Rajasthan,Kota,Kota,Wheat,Dara,Average,2056.94,2182.48,2116.72,,16.6,0.0,45.2,104.4,2015,1,Sunday
2023-01-09,Rajasthan,Kota,Kota,Wheat,Dara,Average,2054.61,2188.68,2118.45,40.3,15.7,0.0,31.8,105.4,2015,1,Monday
2023-01-10,Rajasthan,Kota,Kota,Wheat,Dara,Average,2009.85,2183.01,2092.31,35.3,16.7,0.0,32.3,100.6,2015,1,Tuesday
2023-01-11,Rajasthan,Kota,Kota,Wheat,Dara,Average,1998.43,2178.34,2084.1,32.7,17.5,0.0,36.0,97.9,2015,1,Wednesday
2023-01-12,Rajasthan,Kota,Kota,Wheat,Dara,Average,2006.53,2204.75,2100.92,58.9,15.6,0.0,38.8,99.9,2015,1,Thursday
2023-01-13,Rajasthan,Kota,Kota,Wheat,Dara,Average,2044.45,2177.1,2107.62,64.6,13.7,3.3,34.6,105.2,2015,1,Friday
2023-01-14,Rajasthan,Kota,Kota,Wheat,Dara,Average,2014.83,2172.35,2089.84,52.7,13.8,0.0,33.4,102.8,2015,1,Saturday
2023-01-15,Rajasthan,Kota,Kota,Wheat,Dara,Average,2052.8,2177.37,2112.12,,15.6,0.0,37.7,102.1,2015,1,Sunday
2023-01-16,Rajasthan,Kota,Kota,Wheat,Dara,Average,1977.33,2167.76,2068.01,63.2,17.3,0.0,37.9,94.1,2015,1,Monday
2023-01-17,Rajasthan,Kota,Kota,Wheat,Dara,Average,2038.61,2174.29,2103.22,45.7,14.8,0.0,38.1,101.6,2015,1,Tuesday
2023-01-18,Rajasthan,Kota,Kota,Wheat,Dara,Average,2071.06,2189.92,2127.66,67.6,14.5,0.0,37.0,106.4,2015,1,Wednesday
2023-01-19,Rajasthan,Kota,Kota,Wheat,Dara,Average,2011.39,2188.93,2095.93,66.5,18.2,0.0,38.5,109.7,2015,1,Thursday
2023-01-20,Rajasthan,Kota,Kota,Wheat,Dara,Average,1966.43,2138.31,2048.28,55.0,16.7,0.0,36.3,101.2,2015,1,Friday
2023-01-21,Rajasthan,Kota,Kota,Wheat,Dara,Average,1995.68,2164.75,2076.19,42.8,16.9,0.0,40.0,105.9,2015,1,Saturday
2023-01-22,Rajasthan,Kota,Kota,Wheat,Dara,Average,2025.34,2169.4,2093.94,18.4,15.0,0.0,38.8,108.2,2015,1,Sunday
2023-01-23,Rajasthan,Kota,Kota,Wheat,Dara,Average,1992.81,2134.73,2060.39,77.4,17.1,0.0,38.1,85.1,2015,1,Monday
2023-01-24,Rajasthan,Kota,Kota,Wheat,Dara,Average,1993.94,2159.04,2072.56,82.8,17.8,0.0,38.0,97.8,2015,1,Tuesday
2023-01-25,Rajasthan,Kota,Kota,Wheat,Dara,Average,2015.32,2158.83,2083.66,80.2,19.0,0.0,33.5,103.6,2015,1,Wednesday
2023-01-26,Rajasthan,Kota,Kota,Wheat,Dara,Average,2011.92,2158.04,2081.5,67.4,17.1,0.0,36.2,105.2,2015,1,Thursday
2023-01-27,Rajasthan,Kota,Kota,Wheat,Dara,Average,2023.2,2154.68,2085.81,83.6,18.0,0.0,36.0,104.5,2015,1,Friday
2023-01-28,Rajasthan,Kota,Kota,Wheat,Dara,Average,1976.28,2111.87,2040.85,60.5,18.4,0.0,31.2,94.2,2015,1,Saturday
2023-01-29,Rajasthan,Kota,Kota,Wheat,Dara,Average,1993.59,2132.11,2059.55,87.6,17.2,0.0,35.3,110.5,2015,1,Sunday
2023-01-30,Rajasthan,Kota,Kota,Wheat,Dara,Average,2011.11,2136.64,2070.89,62.0,18.7,0.0,40.6,102.8,2015,1,Monday
2023-01-31,Rajasthan,Kota,Kota,Wheat,Dara,Average,1979.59,2134.69,2053.45,97.7,18.2,0.0,38.3,102.3,2015,1,Tuesday
2023-02-01,Rajasthan,Kota,Kota,Wheat,Dara,Average,1954.14,2117.14,2031.76,103.2,17.1,0.0,37.4,102.3,2015,2,Wednesday
2023-02-02,Rajasthan,Kota,Kota,Wheat,Dara,Average,1956.87,2100.78,2025.4,65.2,19.4,1.4,35.4,89.2,2015,2,Thursday
2023-02-03,Rajasthan,Kota,Kota,Wheat,Dara,Average,1966.78,2076.44,2019.0,110.1,15.6,0.0,33.5,97.6,2015,2,Friday
2023-02-04,Rajasthan,Kota,Kota,Wheat,Dara,Average,1932.18,2081.78,2003.42,93.9,18.4,0.0,34.4,100.9,2015,2,Saturday
2023-02-05,Rajasthan,Kota,Kota,Wheat,Dara,Average,1965.74,2073.93,2017.26,142.7,18.4,0.0,32.0,99.0,2015,2,Sunday
2023-02-06,Rajasthan,Kota,Kota,Wheat,Dara,Average,1908.38,2095.58,1997.52,119.9,18.7,0.0,29.8,91.1,2015,2,Monday
2023-02-07,Rajasthan,Kota,Kota,Wheat,Dara,Average,1912.26,2093.79,1998.7,71.9,18.4,0.0,30.5,95.6,2015,2,Tuesday
2023-02-08,Rajasthan,Kota,Kota,Wheat,Dara,Average,1937.53,2106.33,2017.91,127.2,19.1,0.0,29.2,102.1,2015,2,Wednesday
2023-02-09,Rajasthan,Kota,Kota,Wheat,Dara,Average,1925.99,2075.74,1997.3,109.0,19.6,0.0,31.1,96.9,2015,2,Thursday
2023-02-10,Rajasthan,Kota,Kota,Wheat,Dara,Average,1917.7,2105.99,2007.36,120.7,19.5,0.0,32.7,96.0,2015,2,Friday
2023-02-11,Rajasthan,Kota,Kota,Wheat,Dara,Average,1931.3,2077.88,2001.1,82.8,18.3,6.1,37.5,96.2,2015,2,Saturday
2023-02-12,Rajasthan,Kota,Kota,Wheat,Dara,Average,1942.8,2059.21,1998.23,33.5,19.2,0.0,36.6,96.9,2015,2,Sunday
2023-02-13,Rajasthan,Kota,Kota,Wheat,Dara,Average,1922.85,2064.52,1990.31,120.4,20.6,0.0,31.5,88.6,2015,2,Monday
2023-02-14,Rajasthan,Kota,Kota,Wheat,Dara,Average,1915.88,2095.09,2001.22,138.8,22.0,0.0,27.4,97.5,2015,2,Tuesday
2023-02-15,Rajasthan,Kota,Kota,Wheat,Dara,Average,1938.64,2065.2,1998.91,174.7,22.7,0.0,34.7,97.6,2015,2,Wednesday
2023-02-16,Rajasthan,Kota,Kota,Wheat,Dara,Average,1919.67,2097.29,2004.25,103.9,22.0,0.0,30.7,97.8,2015,2,Thursday
2023-02-17,Rajasthan,Kota,Kota,Wheat,Dara,Average,1896.49,2073.33,1980.7,129.9,22.7,0.0,33.9,96.0,2015,2,Friday
2023-02-18,Rajasthan,Kota,Kota,Wheat,Dara,Average,1895.3,1999.94,1945.13,129.5,22.8,0.0,30.7,85.3,2015,2,Saturday
2023-02-19,Rajasthan,Kota,Kota,Wheat,Dara,Average,1898.44,2010.86,1951.97,42.8,21.6,0.0,25.7,96.3,2015,2,Sunday
2023-02-20,Rajasthan,Kota,Kota,Wheat,Dara,Average,1869.22,2009.16,1935.86,164.9,20.9,0.0,35.4,90.6,2015,2,Monday
2023-02-21,Rajasthan,Kota,Kota,Wheat,Dara,Average,1859.04,2004.59,1928.35,172.5,23.2,0.0,28.9,84.4,2015,2,Tuesday
2023-02-22,Rajasthan,Kota,Kota,Wheat,Dara,Average,1853.65,1983.12,1915.3,132.2,23.5,0.0,27.7,86.7,2015,2,Wednesday
2023-02-23,Rajasthan,Kota,Kota,Wheat,Dara,Average,1868.67,1971.04,1917.42,193.1,23.7,0.0,31.2,96.0,2015,2,Thursday
2023-02-24,Rajasthan,Kota,Kota,Wheat,Dara,Average,1863.24,1964.67,1911.54,136.7,24.0,0.0,35.2,90.7,2015,2,Friday
2023-02-25,Rajasthan,Kota,Kota,Wheat,Dara,Average,1818.95,1973.24,1892.42,241.8,24.8,0.0,33.2,83.8,2015,2,Saturday
2023-02-26,Rajasthan,Kota,Kota,Wheat,Dara,Average,1823.83,1996.09,1905.86,126.8,23.9,0.0,35.4,96.1,2015,2,Sunday
2023-02-27,Rajasthan,Kota,Kota,Wheat,Dara,Average,1829.41,1963.2,1893.12,301.2,22.7,0.0,33.8,87.7,2015,2,Monday
2023-02-28,Rajasthan,Kota,Kota,Wheat,Dara,Average,1839.78,1943.36,1889.1,242.7,24.4,0.0,36.5,84.4,2015,2,Tuesday
2023-03-01,Rajasthan,Kota,Kota,Wheat,Dara,Average,1828.11,1945.8,1884.15,203.1,24.2,0.0,21.3,94.1,2015,3,Wednesday
2023-03-02,Rajasthan,Kota,Kota,Wheat,Dara,Average,1817.55,1969.04,1889.69,300.3,24.5,0.0,19.9,93.2,2015,3,Thursday
2023-03-03,Rajasthan,Kota,Kota,Wheat,Dara,Average,1816.8,1968.21,1888.9,243.2,27.4,0.0,26.1,90.0,2015,3,Friday
2023-03-04,Rajasthan,Kota,Kota,Wheat,Dara,Average,1824.17,1931.85,1875.45,186.8,28.0,0.0,23.4,77.2,2015,3,Saturday
2023-03-05,Rajasthan,Kota,Kota,Wheat,Dara,Average,1823.31,1945.66,1881.57,78.9,25.4,0.0,28.9,84.0,2015,3,Sunday
2023-03-06,Rajasthan,Kota,Kota,Wheat,Dara,Average,1797.63,1961.31,1875.57,278.9,26.7,0.0,21.2,85.8,2015,3,Monday
2023-03-07,Rajasthan,Kota,Kota,Wheat,Dara,Average,1831.45,1938.85,1882.59,286.7,24.7,0.0,22.7,88.1,2015,3,Tuesday
2023-03-08,Rajasthan,Kota,Kota,Wheat,Dara,Average,1823.47,1937.27,1877.66,327.1,26.3,0.0,21.2,83.7,2015,3,Wednesday
2023-03-09,Rajasthan,Kota,Kota,Wheat,Dara,Average,1817.86,1953.92,1882.65,213.6,26.1,0.0,31.1,89.5,2015,3,Thursday
2023-03-10,Rajasthan,Kota,Kota,Wheat,Dara,Average,1822.68,1941.98,1879.49,249.2,28.2,0.0,23.5,79.8,2015,3,Friday
2023-03-11,Rajasthan,Kota,Kota,Wheat,Dara,Average,1826.58,1932.45,1876.99,310.1,27.8,0.0,27.6,75.5,2015,3,Saturday
2023-03-12,Rajasthan,Kota,Kota,Wheat,Dara,Average,1800.68,1949.84,1871.71,240.6,26.9,0.0,32.1,79.0,2015,3,Sunday
2023-03-13,Rajasthan,Kota,Kota,Wheat,Dara,Average,1795.03,1972.25,1879.42,299.3,25.3,0.0,24.1,84.6,2015,3,Monday
2023-03-14,Rajasthan,Kota,Kota,Wheat,Dara,Average,1821.46,1929.67,1872.99,255.7,27.5,0.0,25.4,75.5,2015,3,Tuesday
2023-03-15,Rajasthan,Kota,Kota,Wheat,Dara,Average,1812.57,1942.64,1874.51,243.0,24.8,0.0,24.0,83.0,2015,3,Wednesday
2023-03-16,Rajasthan,Kota,Kota,Wheat,Dara,Average,1812.13,1930.17,1868.34,258.5,28.1,0.0,22.8,74.5,2015,3,Thursday
2023-03-17,Rajasthan,Kota,Kota,Wheat,Dara,Average,1790.7,1951.75,1867.39,227.4,29.7,0.0,21.2,74.8,2015,3,Friday
2023-03-18,Rajasthan,Kota,Kota,Wheat,Dara,Average,1811.82,1936.35,1871.12,294.4,27.5,0.0,27.1,88.1,2015,3,Saturday
2023-03-19,Rajasthan,Kota,Kota,Wheat,Dara,Average,1781.93,1957.45,1865.51,,30.7,0.0,22.0,82.0,2015,3,Sunday
2023-03-20,Rajasthan,Kota,Kota,Wheat,Dara,Average,1799.31,1939.36,1866.0,302.7,30.1,0.0,22.5,75.0,2015,3,Monday
2023-03-21,Rajasthan,Kota,Kota,Wheat,Dara,Average,1790.55,1938.17,1860.85,342.7,27.8,0.0,25.8,77.9,2015,3,Tuesday
2023-03-22,Rajasthan,Kota,Kota,Wheat,Dara,Average,1796.29,1923.49,1856.86,383.3,30.6,0.0,31.7,72.4,2015,3,Wednesday
2023-03-23,Rajasthan,Kota,Kota,Wheat,Dara,Average,1812.69,1915.48,1861.64,499.8,31.5,0.0,23.7,77.8,2015,3,Thursday
2023-03-24,Rajasthan,Kota,Kota,Wheat,Dara,Average,1790.66,1942.11,1862.78,266.2,32.4,0.0,26.4,85.5,2015,3,Friday
2023-03-25,Rajasthan,Kota,Kota,Wheat,Dara,Average,1806.62,1923.87,1862.45,414.9,29.8,0.0,17.8,83.3,2015,3,Saturday
2023-03-26,Rajasthan,Kota,Kota,Wheat,Dara,Average,1774.29,1930.34,1848.6,72.2,29.6,0.0,23.9,74.0,2015,3,Sunday
2023-03-27,Rajasthan,Kota,Kota,Wheat,Dara,Average,1789.56,1910.58,1847.19,360.0,32.9,0.0,25.3,72.3,2015,3,Monday
2023-03-28,Rajasthan,Kota,Kota,Wheat,Dara,Average,1769.44,1932.88,1847.27,289.3,32.1,0.0,22.5,74.9,2015,3,Tuesday
2023-03-29,Rajasthan,Kota,Kota,Wheat,Dara,Average,1786.77,1923.54,1851.9,288.8,31.1,0.0,26.9,85.7,2015,3,Wednesday
2023-03-30,Rajasthan,Kota,Kota,Wheat,Dara,Average,1778.82,1916.66,1844.46,211.5,31.0,0.0,19.0,79.1,2015,3,Thursday
2023-03-31,Rajasthan,Kota,Kota,Wheat,Dara,Average,1764.37,1927.39,1842.0,202.3,31.8,0.0,24.7,71.1,2015,3,Friday
2023-04-01,Rajasthan,Kota,Kota,Wheat,Dara,Average,1879.67,2052.31,1961.88,349.1,30.6,0.0,19.3,87.9,2125,4,Saturday
2023-04-02,Rajasthan,Kota,Kota,Wheat,Dara,Average,1882.41,2044.74,1959.71,351.3,32.4,0.0,15.7,76.5,2125,4,Sunday
2023-04-03,Rajasthan,Kota,Kota,Wheat,Dara,Average,1895.89,2044.55,1966.68,403.9,33.6,0.0,18.5,69.2,2125,4,Monday
2023-04-04,Rajasthan,Kota,Kota,Wheat,Dara,Average,1884.12,2068.48,1971.91,230.0,34.1,0.0,14.7,79.1,2125,4,Tuesday
2023-04-05,Rajasthan,Kota,Kota,Wheat,Dara,Average,1903.88,2039.52,1968.47,291.2,33.2,0.0,18.1,82.6,2125,4,Wednesday
2023-04-06,Rajasthan,Kota,Kota,Wheat,Dara,Average,1887.64,2069.9,1974.43,247.6,32.2,0.0,15.2,85.4,2125,4,Thursday
2023-04-07,Rajasthan,Kota,Kota,Wheat,Dara,Average,1905.12,2041.79,1970.2,354.2,35.7,0.0,24.1,78.6,2125,4,Friday
2023-04-08,Rajasthan,Kota,Kota,Wheat,Dara,Average,1881.25,2059.79,1966.27,172.0,34.8,0.0,13.7,77.4,2125,4,Saturday
2023-04-09,Rajasthan,Kota,Kota,Wheat,Dara,Average,1895.43,2034.62,1961.71,242.9,34.9,0.0,18.3,75.9,2125,4,Sunday
2023-04-10,Rajasthan,Kota,Kota,Wheat,Dara,Average,1914.52,2030.2,1969.61,249.6,34.9,0.0,21.6,75.6,2125,4,Monday
2023-04-11,Rajasthan,Kota,Kota,Wheat,Dara,Average,1888.01,2061.77,1970.75,259.3,35.2,0.0,16.1,80.3,2125,4,Tuesday
2023-04-12,Rajasthan,Kota,Kota,Wheat,Dara,Average,1894.77,2045.49,1966.54,288.8,33.9,0.0,17.0,83.8,2125,4,Wednesday
2023-04-13,Rajasthan,Kota,Kota,Wheat,Dara,Average,1910.31,2035.38,1969.87,338.8,36.6,0.0,13.9,90.9,2125,4,Thursday
2023-04-14,Rajasthan,Kota,Kota,Wheat,Dara,Average,1910.11,2039.41,1971.68,205.7,34.9,0.0,20.0,83.7,2125,4,Friday
2023-04-15,Rajasthan,Kota,Kota,Wheat,Dara,Average,1897.38,2072.12,1980.59,186.7,34.6,0.0,18.4,93.1,2125,4,Saturday
2023-04-16,Rajasthan,Kota,Kota,Wheat,Dara,Average,1907.44,2061.06,1980.59,,36.8,0.0,20.6,88.0,2125,4,Sunday
2023-04-17,Rajasthan,Kota,Kota,Wheat,Dara,Average,1929.72,2057.25,1990.45,226.4,35.4,0.0,17.3,88.8,2125,4,Monday
2023-04-18,Rajasthan,Kota,Kota,Wheat,Dara,Average,1924.84,2049.43,1984.17,293.2,37.9,0.0,19.4,87.7,2125,4,Tuesday
2023-04-19,Rajasthan,Kota,Kota,Wheat,Dara,Average,1930.71,2043.63,1984.48,208.0,37.3,0.0,19.8,76.4,2125,4,Wednesday
